Inventory Number,Title,Art Type,Full Year,Media,Image,Framed,Current Owner,Contact Id,Artist Id,Location,Bin,Confirmed Middleton Hills,
A-015094,KURNTUMARU & PARNAPARNTI IV,FINE ART,,SERIGRAPH,I:\Image\pike kurntumaru parna iv.jpg,true,3501,3501,153,3501,S,,
A-015095,KURNTUMARU & PARNAPARNTI IV,FINE ART,,SERIGRAPH,I:\Image\pike kurntumaru parna iv.jpg,false,0,,153,2518,C10,TRUE,
A-015100,CANNING STOCK ROUTE,FINE ART,,SERIGRAPH,I:\Image\thomas canning stock route.jpg,true,0,,266,2518,22B,TRUE,
A-015101,CANNING STOCK ROUTE,FINE ART,,SERIGRAPH,I:\Image\thomas canning stock route.jpg,false,0,,266,2518,A7,TRUE,
A-015102,CANNING STOCK ROUTE,FINE ART,,SERIGRAPH,I:\Image\thomas canning stock route.jpg,false,0,,266,2518,A7,TRUE,
A-015105,DERNAIL AND LABAL-COCKATOOS,FINE ART,,SERIGRAPH,I:\Image\thomas cernail and labal cockatoos.jpg,true,0,,201,2518,S,,
A-015106,OSMOND CREEK-TEXAS DOWNS,FINE ART,,SERIGRAPH,I:\Image\mckenzie osmond creek texas downs.JPG,true,3235,3235,252,3235,,,
A-015107,OSMOND CREEK-TEXAS DOWNS,FINE ART,,SERIGRAPH,I:\Image\mckenzie osmond creek texas downs.JPG,true,0,,252,2793,22B,TRUE,
A-015108,OSMOND CREEK-TEXAS DOWNS,FINE ART,,SERIGRAPH,I:\Image\mckenzie osmond creek texas downs.JPG,false,0,,252,2518,D2,,
A-015109,JEWIJGUNNING-BOWERBIRD DREAMING,FINE ART,,SERIGRAPH,I:\Image\mckenzie jewijgunning bowerbird.jpg,true,3235,3235,252,3235,,,
A-015110,JEWIJGUNNING-BOWERBIRD DREAMING,FINE ART,,SERIGRAPH,I:\Image\mckenzie jewijgunning bowerbird.jpg,true,0,,252,2793,22B,TRUE,
A-015111,JEWIJGUNNING-BOWERBIRD DREAMING,FINE ART,,SERIGRAPH,I:\Image\mckenzie jewijgunning bowerbird.jpg,false,0,,252,2518,D2,,
A-015130,BUSH PLUM DREAMING,FINE ART,,ACRYLIC PAINTING,i:\image\015130.jpg,false,0,,2185,2518,D2,,
A-015132,BUSH TUCKER STORY,FINE ART,,ACRYLIC PAINTING ON CANVAS,i:\image\015132.jpg,false,0,,196,2518,D2,,
A-015179,SECLUDED PATH,FINE ART,,LITHOGRAPH,I:\Image\asoma secluded path.jpg,true,0,,289,2790,,,
A-015207,TROPICAL STILL LIFE,FINE ART,,LITHOGRAPH,I:\Image\fish tropical still life.jpg,true,0,,141,2795,,,
A-015208,TROPICAL STILL LIFE,FINE ART,,LITHOGRAPH,I:\Image\fish tropical still life.jpg,true,3464,3464,141,3464,S,,
A-015209,ZINNIAS AND APPLE,FINE ART,,LITHOGRAPH,I:\Image\fish zinnias and apple.jpg,true,0,,141,2518,,,
A-015210,ZINNIAS AND APPLE,FINE ART,,LITHOGRAPH,I:\Image\fish zinnias and apple.jpg,true,2908,2908,141,2908,,,
A-015211,ZINNIAS AND APPLE,FINE ART,,LITHOGRAPH,I:\Image\fish zinnias and apple.jpg,true,0,,141,2518,21B,TRUE,
A-015212,ZINNIAS AND APPLE,FINE ART,,LITHOGRAPH,I:\Image\fish zinnias and apple.jpg,false,0,,141,2518,B7,TRUE,
A-015213,STILL LIFE WITH CANDY,FINE ART,,LITHOGRAPH,I:\Image\fish still life with candy.jpg,true,0,,141,2518,S,,
A-015215,STILL LIFE WITH CANDY,FINE ART,,LITHOGRAPH,I:\Image\fish still life with candy.jpg,false,0,,141,2518,B7,TRUE,
A-015216,STILL LIFE WITH CANDY,FINE ART,,LITHOGRAPH,I:\Image\fish still life with candy.jpg,false,0,,141,2518,B9,,
A-015232,MOUNTAIN DEVIL CEREMONY,FINE ART,,SERIGRAPH,I:\Image\petyarre mountain devil ceremony.jpg,false,0,,101,2518,C10,TRUE,
A-015233,MOUNTAIN DEVIL CEREMONY,FINE ART,,SERIGRAPH,I:\Image\petyarre mountain devil ceremony.jpg,false,0,,101,2518,C10,TRUE,
A-015372,UNTITLED,FINE ART,,MONOTYPE,i:\image\015372.jpg,true,2683,2683,208,3442,S,,
A-015377,UNTITLED,FINE ART,,MONOTYPE,I:\Image\mulhern 15377.jpg,true,0,,208,2789,,,
A-015420,EMPTY BOXES VII,FINE ART,,"ACRYLIC PAINTING, PAPER,  AND THREAD",I:\Image\thacker empty boxes vii.jpg,true,0,,2090,2790,,,
A-015446,SONOMA  LANDSCAPE SERIES I,FINE ART,,LITHOGRAPH,I:\Image\015446.jpg,true,0,,156,2518,21B,TRUE,
A-015448,SONOMA LANDSCAPE SERIES III,FINE ART,,LITHOGRAPH,I:\Image\015448.jpg,true,0,,156,2518,S,,
A-015472,RIVER LANDING,FINE ART,,LITHOGRAPH,I:\Image\kondos river landing.jpg,true,0,,104,2518,S,,
A-015473,RIVER MANSION,FINE ART,,LITHOGRAPH,I:\Image\kondos river mansion.jpg,true,0,,104,2518,S,,
A-015477,TIDAL SURGE : 15,FINE ART,,MONOTYPE,i:\image\015477.jpg,true,0,,25,2550,,,
A-015479,TIDAL SURGE :18,FINE ART,,MONOTYPE,i:\image\015479.jpg,true,0,,25,2518,S,,
A-015481,CHAPELIZOD : 25,FINE ART,,MONOPRINT,i:\image\015481.jpg,true,0,,214,2518,21B,TRUE,
A-015482,RAMESES : 20,FINE ART,,MONOPRINT,i:\image\015482.jpg,false,0,,214,2518,B8,TRUE,
A-015483,RAMESES : 21,FINE ART,,MONOPRINT,i:\image\015483.jpg,true,0,,214,3254,19A,TRUE,
A-015484,EPIPHANY : 22,FINE ART,,MONOPRINT,i:\image\015484.jpg,true,0,,214,3254,19A,TRUE,
A-015493,MOMENT IN TIME I,FINE ART,,MONOPRINT,i:\image\015493.jpg,true,3503,3503,245,3503,PRAIRIE CAFE 8.22.06,,
A-015494,MOMENT IN TIME II,FINE ART,,MONOPRINT,i:\image\015494.jpg,true,3503,3503,245,3503,PRAIRIE CAFE 8.22.06,,
A-015500,UNTITLED,FINE ART,,MONOPRINT,I:\Image\schofield 15500.jpg,true,0,,2114,2790,,,
A-015508,ANTHERIUM,FINE ART,,COLLOGRAPH,I:\Image\watt antherium.jpg,false,0,,9,2518,A8,TRUE,
A-015511,ANTHERIUM,FINE ART,,COLLOGRAPH,I:\Image\watt antherium.jpg,true,0,,9,2518,S,,
A-015530,UNTITLED,FINE ART,,MONOTYPE,I:\Image\frohsin 15530.jpg,true,0,,182,2790,,,
A-015532,LICORICE No. 3_ HAND PINK,FINE ART,,MONOTYPE,i:\image\015532.jpg,true,3464,3464,182,3464,D6,,
A-015534,METAPHORS,FINE ART,,MONOTYPE,i:\image\015534.jpg,true,0,,182,2518,S,,
A-015535,ISLANDS,FINE ART,,MONOTYPE,i:\image\015535.jpg,true,0,,182,2518,S,,
A-015539,VALLEY RANCH,FINE ART,,LITHOGRAPH,i:\image\015539.jpg,true,0,,104,2518,,,
A-015558,WATER LILY,FINE ART,,LITHOGRAPH,I:\Image\bukovnik water lily.jpg,true,0,,94,2790,,,
A-015567,VALLEY RANCH,FINE ART,,LITHOGRAPH,i:\image\015567.jpg,false,0,,104,2518,C1,TRUE,
A-015572,WHEN MOUNTAINS ARE REALLY BLUE THEY ARE TRUE,FINE ART,1996,MONOTYPE,i:\image\015572.jpg,true,0,,2145,2169,,,
A-015573,A KIND OF GREEN GAME,FINE ART,1996,MONOTYPE,i:\image\015573.jpg,true,0,,2145,2169,,,
A-015574,A SINGLE LINE & A STAIRWAY,FINE ART,1996,MONOTYPE,i:\image\015574.jpg,true,0,,2145,2169,,,
A-015575,RESISTANCE IN A MIXTURE,FINE ART,1996,MONOTYPE,i:\image\015575.jpg,true,0,,2145,2169,,,
A-015576,AN ARRANGEMENT IN A SYSTEM TO POINTING,FINE ART,1996,MONOTYPE,i:\image\015576.jpg,true,0,,2145,2169,8A,TRUE,
A-015577,NEEDS MUST BE,FINE ART,1994,"MONOTYPE, DRYPOINT, MIXED MEDIA",i:\image\015577.jpg,true,0,,2163,2169,15A,TRUE,
A-015578,CROSS OF THE MIND,FINE ART,1994,"MONOTYPE, DRYPOINT, MIXED MEDIA",i:\image\015578.jpg,true,0,,2163,2169,15A,TRUE,
A-015579,BANTAM BREEDER II,FINE ART,,MONOTYPE,i:\image\015579.jpg,false,0,,271,2518,D6,,
A-015580,BANTAM BREEDER IV,FINE ART,,MONOTYPE,i:\image\015580.jpg,false,0,,271,2518,D6,,
A-015584,DIE BUCHE,FINE ART,,MONOTYPE,i:\image\015584.jpg,true,0,,2060,2793,MEA LOAN,,
A-015640,TREE OF LIFE,FINE ART,,LITHOGRAPH,i:\image\015640.jpg,true,0,,203,2518,S,,
A-015686,AUTUMN,FINE ART,,REDUCTIVE WOODCUT,I:\Image\mortensen autumn.jpg,false,0,,102,2518,D4,,
A-015713,GOLDEN MEADOW,FINE ART,,REDUCTIVE WOODCUT,I:\Image\mortensen golden meadows.jpg,false,0,,102,2518,D4,,
A-015752,NOTHING BUT BLUE SKIES,FINE ART,,MONOPRINT,i:\image\015752.jpg,true,0,,84,2518,S,,
A-015930,KALEIDOSCOPE,FINE ART,,WOODCUT,I:\Image\015930.jpg,true,0,,9,3254,19A,TRUE,
A-015931,UNTITLED,FINE ART,,ACRYLIC ON WOOD,i:\image\015931.jpg,true,0,,9,2169,,,
A-015935,HE HISTORY OF HER LIFE WRITTEN ACROSS HER FACE,FINE ART,1991,LITHOGRAPH,i:\image\015935.jpg,true,0,,203,2169,15A,TRUE,
A-015936,VIS MEDICATRIX NATURAE,FINE ART,,LITHOGRAPH,i:\image\015936.jpg,true,0,,80,2518,23B,TRUE,
A-015937,VIS MEDICATRIX NATURAE,FINE ART,,LITHOGRAPH,i:\image\015937.jpg,true,0,,80,2169,15A,TRUE,
A-015963,LUMINOUS DAWN,FINE ART,,SERIGRAPH,I:\Image\olitski lumnious dawn.jpg,true,0,,171,2169,,,
A-015964,LUMINOUS DAWN,FINE ART,,SERIGRAPH,I:\Image\olitski lumnious dawn.jpg,true,0,,171,2518,S,,
A-015977,IN THE PRESS,FINE ART,,HAND MADE PAPER,i:\image\015977.jpg,true,0,,31,2800,22B,TRUE,
A-015986,OLD TOWN VIEW,FINE ART,,WOOL TAPESTRY,I:\Image\grabowski old town view.jpg,true,0,,250,2790,,,
A-015990,ROAD IN THE VALLEY,FINE ART,,WOOL TAPESTRY,I:\Image\grabowski road in the valley.jpg,true,0,,250,2789,,,
A-015997,CAROLERS,FINE ART,,WOOL TAPESTRY,I:\Image\kilim carolers.jpg,true,2683,2683,181,3442,S,,
A-015998,HOBBY HORSE ,FINE ART,,WOOL TAPESTRY,I:\Image\kilim hobby horse.jpg,true,3332,3332,181,3332,DONATION 06,,
A-016037,TEMPLE#284,FINE ART,,COLLAGE,I:\Image\caraccio temple 284.jpg,true,0,,178,2790,,,
A-016072,MONDAY MORNING IN THE BACK GARDEN,FINE ART,,SERIGRAPH,I:\Image\done monday morning in the back garden.jpg,true,3236,3236,180,3236,S,,
A-016078,KING CHAIR,FINE ART,,ACRYLIC PAINTING,i:\image\016078.jpg,true,3543,3543,9,3543,S,,
A-016079,QUEEN CHAIR,FINE ART,,ACRYLIC PAINTING,i:\image\016079.jpg,true,3543,3543,9,3543,,,
A-016084,15 COOKSVILLIANS,FINE ART,1997,HAND COLORED LITHOGRAPH,I:\Image\016084 .jpg,true,0,,164,2169,,,
A-016090,MARRY ME,FINE ART,,INTAGLIO,I:\Image\laliberte marry me.jpg,false,0,,236,2518,C2,TRUE,
A-016095,PRIZMA I,FINE ART,,SERIGRAPH,i:\image\016095.jpg,false,0,,209,2518,D1,,
A-016096,PRIZMA II,FINE ART,,SERIGRAPH,i:\image\016096.jpg,false,0,,209,2518,D1,,
A-016097,PRIZMA III,FINE ART,,SERIGRAPH,i:\image\016097.jpg,false,0,,209,2518,D1,,
A-016098,PRIZMA IV,FINE ART,,SERIGRAPH,i:\image\016098.jpg,false,0,,209,2518,D1,,
A-016099,PRIZMA V,FINE ART,,SERIGRAPH,i:\image\016099.jpg,false,0,,209,2518,D1,,
A-016100,PRIZMA VI,FINE ART,,SERIGRAPH,i:\image\016100.jpg,false,0,,209,2518,D1,,
A-016101,PRIZMA VII,FINE ART,,SERIGRAPH,i:\image\016101.jpg,false,0,,209,2518,D1,,
A-016102,PRIZMA VIII,FINE ART,,SERIGRAPH,i:\image\016102.jpg,false,0,,209,2518,D1,,
A-016109,ST. MARK'S SQUARE,FINE ART,,WOOL TAPESTRY,i:\image\016109.jpg,true,3333,3333,250,3333,S,,
A-016126,YELLOW HOUSE,FINE ART,,MONOTYPE - HAND COLORED,i:\image\016126.jpg,true,0,,182,2169,15A,TRUE,
A-016127,UNTITLED (SALT & SUGAR),FINE ART,,MONOTYPE,i:\image\016127.jpg,true,0,,182,2518,S,,
A-016129,CANDIES - PINK S.S.,FINE ART,,MONOTYPE,i:\image\016129.jpg,true,0,,182,2518,D6,,
A-016137,TREASURE ISLAND #2 : WINDOW,FINE ART,,MONOTYPE,I:\Image\frohsin treasure islan 2.jpg,true,0,,182,2518,S,,
A-016141,UNTITLED (GALLERY SCENE),FINE ART,,MONOTYPE,i:\image\016141.jpg,true,0,,2151,2169,15A,TRUE,
A-016172,(COUPLE DANCING) FIRST DANCE,FINE ART,,MONOTYPE WITH HAND COLORING,i:\image\016172.jpg,true,0,,182,2169,7B,TRUE,
A-016178,STAR,FINE ART,,MIXED MEDIA,i:\image\016178.jpg,true,0,,124,2518,23B,TRUE,
A-016179,ELOISE,FINE ART,,LITHOGRAPH,i:\image\016179.jpg,false,0,,117,2518,D6,,
A-016198,HORIZONTAL BOOK COVER,FINE ART,,IRIS PRINT,I:\Image\storer horizontal book cover si.jpg,false,0,,124,2518,A6,TRUE,
A-016200,HORIZONTAL BOOK COVER,FINE ART,,IRIS PRINT,I:\Image\storer horizontal book cover si.jpg,false,0,,124,2518,A6,TRUE,
A-016202,HORIZONTAL BOOK ILLUSTRATION,FINE ART,,IRIS PRINT,I:\Image\storer horizontal book illustration si.jpg,false,0,,124,2518,A6,TRUE,
A-016207,DIGA II,FINE ART,,MIXED MEDIA,I:\Image\denmark diga ii.jpg,true,3332,3332,95,3332,DONATION 2007,,
A-016226,SMALL POND,FINE ART,,WOOL TAPESTRY,I:\Image\grabowski small pond.jpg,true,0,,250,2518,TB,,
A-016229,VILLAGE SCENE,FINE ART,,WOOL TAPESTRY,I:\Image\grabowski village scene.jpg,true,0,,250,2518,FB2,,
A-016347,THE FISH HOUSE,FINE ART,,SERIGRAPH,I:\Image\brown the fish house.jpg,true,3323,3323,96,3324,S,,
A-016349,THE FISH HOUSE,FINE ART,,SERIGRAPH,I:\Image\brown the fish house.jpg,true,0,,96,2801,,,
A-016362,JOURNEY TO THE LAND OF THE BLACK PANTHER,FINE ART,,SERIGRAPH,I:\Image\brown journey to the land of the black panther.jpg,true,3229,3229,96,3229,,,
A-016363,JOURNEY TO THE LAND OF THE BLACK PANTHER,FINE ART,,SERIGRAPH,I:\Image\brown journey to the land of the black panther.jpg,true,0,,96,2518,23B,TRUE,
A-016368,THE VILLAGE,FINE ART,,SERIGRAPH,I:\Image\brown the village.jpg,true,0,,96,2801,,,
A-016370,THE HUTCH,FINE ART,,SERIGRAPH,I:\Image\brown the hutch.jpg,true,0,,96,2801,,,
A-016376,WILD DOGS/WILD BIRDS,FINE ART,,SERIGRAPH,I:\Image\brown wild dogs-wild birds.jpg,true,3229,3229,96,3229,,,
A-016404,THE HOMESTEADER,FINE ART,,SERIGRAPH,I:\Image\brown the homesteader.jpg,true,0,,96,2801,,,
A-016432,END OF THE REEL,FINE ART,,INTAGLIO,i:\image\016432.jpg,false,0,,273,2518,B6,,
A-016433,TARTAR,FINE ART,,INTAGLIO,i:\image\016433.jpg,false,0,,273,2518,B6,,
A-016434,HG,FINE ART,,INTAGLIO,i:\image\016434.jpg,false,0,,273,2518,B6,,
A-016435,605,FINE ART,,INTAGLIO,i:\image\016435.jpg,false,0,,273,2518,B6,,
A-016451,TYPHOON 19,FINE ART,,MIXED MEDIA,i:\image\016451.jpg,true,0,,130,2518,S,,
A-016452,IN APRIL,FINE ART,,WOOL TAPESTRY,I:\Image\kilim in april.jpg,false,0,,181,2518,FB2,,
A-016457,ON THE HILL,FINE ART,,WOOL TAPESTRY,I:\Image\16457.jpg,false,0,,181,2518,FB2,,
A-016458,HERBORIST,FINE ART,,WOOL TAPESTRY,I:\Image\kilim herborist.jpg,false,0,,181,2518,FB2,,
A-016460,HERBORIST,FINE ART,,WOOL TAPESTRY,I:\Image\kilim herborist.jpg,true,0,,181,2518,TB,,
A-016461,HERBORIST,FINE ART,,WOOL TAPESTRY,I:\Image\kilim herborist.jpg,false,0,,181,2518,FB2,,
A-016463,FARM GIRL,FINE ART,,WOOL TAPESTRY,I:\Image\kilim farm girl.jpg,true,2643,2643,181,3481,FB2,,
A-016464,FARM GIRL,FINE ART,,WOOL TAPESTRY,I:\Image\kilim farm girl.jpg,false,0,,181,2518,FB2,,
A-016467,FARMER,FINE ART,,WOOL TAPESTRY,I:\Image\kilim farmer.jpg,true,2643,2643,181,3481,FB2,,
A-016468,FARMER,FINE ART,,WOOL TAPESTRY,I:\Image\kilim farmer.jpg,false,0,,181,2518,FB2,,
A-016470,MEADOW,FINE ART,,WOOL TAPESTRY,I:\Image\kilim meadow.jpg,false,0,,181,2518,FB2,,
A-016471,MEADOW,FINE ART,,WOOL TAPESTRY,I:\Image\kilim meadow.jpg,true,0,,181,2518,S,,
A-016474,PLAYGROUND,FINE ART,,WOOL TAPESTRY,I:\Image\kilim playground.jpg,false,0,,181,2518,FB2,,
A-016475,PLAYGROUND,FINE ART,,WOOL TAPESTRY,I:\Image\kilim playground.jpg,true,3339,3339,181,3339,S,,
A-016476,HOBBY HORSE,FINE ART,,WOOL TAPESTRY,I:\Image\kilim hobby horse.jpg,true,2967,2967,181,3289,FB2,,
A-016477,HOBBY HORSE,FINE ART,,WOOL TAPESTRY,I:\Image\kilim hobby horse.jpg,true,2643,2643,181,3481,FB2,,
A-016478,HOBBY HORSE,FINE ART,,WOOL TAPESTRY,I:\Image\kilim hobby horse.jpg,true,3423,3423,181,3424,FB2,,
A-016480,CAROLERS,FINE ART,,WOOL TAPESTRY,I:\Image\kilim carolers.jpg,true,2643,2643,181,3481,FB2,,
A-016481,CAROLERS,FINE ART,,WOOL TAPESTRY,I:\Image\kilim carolers.jpg,false,0,,181,2518,FB2,,
A-016486,HILLS,FINE ART,,WOOL TAPESTRY,I:\Image\kilim hills.jpg,false,0,,181,2518,FB2,,
A-016489,COUNTRY HOUSE,FINE ART,,WOOL TAPESTRY,I:\Image\kililm country house.jpg,false,0,,181,2518,FB2,,
A-016498,BEACH SIDE COMPANIONS,FINE ART,,MONOTYPE,i:\image\016498.jpg,true,3464,3464,167,3464,S,,
A-016514,A HOUSE WITHIN,FINE ART,,INTAGLIO,I:\Image\oxman a house within.jpg,true,0,,179,2518,S,,
A-016515,A HOUSE WITHIN,FINE ART,,INTAGLIO,I:\Image\oxman a house within.jpg,true,3229,3229,179,3229,S,,
A-016516,A HOUSE WITHIN,FINE ART,,INTAGLIO,I:\Image\oxman a house within.jpg,true,3339,3339,179,3339,S,,
A-016519,A HOUSE WITHIN,FINE ART,,INTAGLIO,I:\Image\oxman a house within.jpg,true,0,,179,2518,S,,
A-016536,QUIET TRANSFORMATIONS,FINE ART,,INTAGLIO,I:\Image\oxman quiet transformations.jpg,false,0,,179,2518,C8,,
A-016560,MOST PRACTICED DISTANCE,FINE ART,,INTAGLIO,I:\Image\oxman most practiced distance.jpg,true,0,,179,2800,20B,TRUE,
A-016564,MOST PRACTICED DISTANCE,FINE ART,,INTAGLIO,I:\Image\oxman most practiced distance.jpg,false,0,,179,2518,C8,TRUE,
A-016565,MOST PRACTICED DISTANCE,FINE ART,,INTAGLIO,I:\Image\oxman most practiced distance.jpg,false,0,,179,2518,C8,TRUE,
A-016566,MOST PRACTICED DISTANCE,FINE ART,,INTAGLIO,I:\Image\oxman most practiced distance.jpg,false,0,,179,2518,C8,TRUE,
A-016567,MOST PRACTICED DISTANCE,FINE ART,,INTAGLIO,I:\Image\oxman most practiced distance.jpg,false,0,,179,2518,C8,,
A-016568,MOST PRACTICED DISTANCE,FINE ART,,INTAGLIO,I:\Image\oxman most practiced distance.jpg,false,0,,179,2518,C8,,
A-016569,MOST PRACTICED DISTANCE,FINE ART,,INTAGLIO,I:\Image\oxman most practiced distance.jpg,true,3339,3339,179,3339,S,,
A-016570,MOST PRACTICED DISTANCE,FINE ART,,INTAGLIO,I:\Image\oxman most practiced distance.jpg,false,0,,179,2518,C8,TRUE,
A-016573,PROVENANCE UNKNOWN,FINE ART,,INTAGLIO,I:\Image\oxman provenance unknown.jpg,true,0,,179,2800,20B,TRUE,
A-016575,PROVENANCE UNKNOWN,FINE ART,,INTAGLIO,I:\Image\oxman provenance unknown.jpg,false,0,,179,2518,C8,TRUE,
A-016576,PROVENANCE UNKNOWN,FINE ART,,INTAGLIO,I:\Image\oxman provenance unknown.jpg,false,0,,179,2518,C8,,
A-016577,PROVENANCE UNKNOWN,FINE ART,,INTAGLIO,I:\Image\oxman provenance unknown.jpg,true,3465,3465,179,3466,C8,,
A-016578,PROVENANCE UNKNOWN,FINE ART,,INTAGLIO,I:\Image\oxman provenance unknown.jpg,false,0,,179,2518,C8,TRUE,
A-016579,PROVENANCE UNKNOWN,FINE ART,,INTAGLIO,I:\Image\oxman provenance unknown.jpg,false,0,,179,2518,C8,TRUE,
A-016580,PROVENANCE UNKNOWN,FINE ART,,INTAGLIO,I:\Image\oxman provenance unknown.jpg,false,0,,179,2518,C8,,
A-016581,PROVENANCE UNKNOWN,FINE ART,,INTAGLIO,I:\Image\oxman provenance unknown.jpg,false,0,,179,2518,C8,TRUE,
A-016588,A LANE OF YELLOW LEAD THE EYE,FINE ART,,INTAGLIO,I:\Image\oxman a lane of yello lead the eye.jpg,true,0,,179,2793,S,,
A-016593,A LANE OF YELLOW LEAD THE EYE,FINE ART,,INTAGLIO,I:\Image\oxman a lane of yello lead the eye.jpg,false,0,,179,2518,C8,,
A-016614,TEMPLE#147,FINE ART,,COLLAGE,I:\Image\caraccio 16614.jpg,true,0,,178,2789,,,
A-016628,AERIAL VIEW,FINE ART,,LITHOGRAPH,I:\Image\sundquist aerial view.jpg,false,0,,152,2518,D10,,
A-016631,WALL STREET SKYLINE,FINE ART,,LITHOGRAPH,I:\Image\sundquist wall street skyline.jpg,false,0,,152,2518,A6,TRUE,
A-016632,WALL STREET SKYLINE,FINE ART,,LITHOGRAPH,I:\Image\sundquist wall street skyline.jpg,true,0,,152,2518,D10,,
A-016634,WALL STREET SKYLINE,FINE ART,,LITHOGRAPH,I:\Image\sundquist wall street skyline.jpg,false,0,,152,2518,A6,TRUE,
A-016635,BROOKLYN BRIDGE,FINE ART,,LITHOGRAPH,I:\Image\sundquist brooklyn bridge.jpg,false,0,,152,2518,A6,TRUE,
A-016636,BROOKLYN BRIDGE,FINE ART,,LITHOGRAPH,I:\Image\sundquist brooklyn bridge.jpg,false,0,,152,2518,A6,TRUE,
A-016638,BROOKLYN BRIDGE,FINE ART,,LITHOGRAPH,I:\Image\sundquist brooklyn bridge.jpg,false,0,,152,2518,D10,,
A-016662,LILY POND-NORFALK,FINE ART,,MONOPRINT,I:\Image\grubb lily pond norfolk.jpg,true,0,,60,2518,S,,
A-016678,VIEW OF A CITY,FINE ART,,INTAGLIO,I:\Image\peak view of a city.jpg,false,0,,81,2518,C9,TRUE,
A-016679,VIEW OF A CITY,FINE ART,,INTAGLIO,I:\Image\peak view of a city.jpg,false,0,,81,2518,C9,TRUE,
A-016681,VIEW OF A CITY,FINE ART,,INTAGLIO,I:\Image\peak view of a city.jpg,false,0,,81,2518,C9,TRUE,
A-016682,VIEW OF A CITY,FINE ART,,INTAGLIO,I:\Image\peak view of a city.jpg,false,0,,81,2518,C9,TRUE,
A-016683,VIEW OF A CITY,FINE ART,,INTAGLIO,I:\Image\peak view of a city.jpg,false,0,,81,2518,C9,TRUE,
A-016688,A ROSE ANNUAL St. II No. 31,FINE ART,,INTAGLIO,i:\image\016688.jpg,false,0,,205,2518,C2,TRUE,
A-016702,LAKE'S EDGE,FINE ART,,INTAGLIO,I:\Image\essig lake's edge.jpg,false,0,,165,2518,B7,TRUE,
A-016730,GARDEN,FINE ART,,LITHOGRAPH,I:\Image\lehrer garden.jpg,false,0,,190,2518,C2,TRUE,
A-016732,GARDEN,FINE ART,,LITHOGRAPH,I:\Image\lehrer garden.jpg,false,0,,190,2518,C2,TRUE,
A-016737,SUMMER PEARS,FINE ART,,INTAGLIO,I:\Image\shorr summer pears.jpg,false,0,,107,2518,A3,TRUE,
A-016751,IMAGINARY CITYSCAPE,FINE ART,,SERIGRAPH,I:\Image\insetta imaginary city.jpg,true,3465,3465,220,3466,D10,,
A-016752,IMAGINARY CITYSCAPE,FINE ART,,SERIGRAPH,I:\Image\insetta imaginary city.jpg,true,0,,220,2800,WAUNAKEE,,
A-016754,IMAGINARY CITYSCAPE,FINE ART,,SERIGRAPH,I:\Image\insetta imaginary city.jpg,true,0,,220,2518,,,
A-016760,CASABLANCA LILIES,FINE ART,,INTAGLIO,I:\Image\shorr casablanca lilies.jpg,false,0,,107,2518,A3,TRUE,
A-016762,CASABLANCA LILIES,FINE ART,,INTAGLIO,I:\Image\shorr casablanca lilies.jpg,false,0,,107,2518,A3,TRUE,
A-016769,OMEN XLI,FINE ART,,INTAGLIO,i:\image\016769.jpg,false,0,,151,2518,B2,TRUE,
A-016771,OMEN,FINE ART,,INTAGLIO,i:\image\016771.jpg,true,0,,151,2518,S,,
A-016772,OMEN XXXVI,FINE ART,,INTAGLIO,i:\image\016772.jpg,false,0,,151,2518,B2,TRUE,
A-016773,DOMAIN,FINE ART,,INTAGLIO,i:\image\016773.jpg,true,0,,151,2518,,,
A-016775,DOMAIN,FINE ART,,INTAGLIO,i:\image\016775.jpg,true,0,,151,2518,S,,
A-016777,DOMAIN XXXIX,FINE ART,,INTAGLIO,i:\image\016777.jpg,false,0,,151,2518,B2,TRUE,
A-016778,GATE XLII,FINE ART,,INTAGLIO,i:\image\016778.jpg,false,0,,151,2518,B2,TRUE,
A-016781,GATE,FINE ART,,INTAGLIO,i:\image\016781.jpg,true,0,,151,2518,,,
A-016782,GATE XXXVI,FINE ART,,INTAGLIO,i:\image\016782.jpg,false,0,,151,2518,B2,TRUE,
A-016785,SIGN,FINE ART,,INTAGLIO,i:\image\016785.jpg,true,0,,151,2518,D8,,
A-016787,SIGN XXXIII,FINE ART,,INTAGLIO,i:\image\016787.jpg,false,0,,151,2518,B2,TRUE,
A-016809,PASSAGE OF TIME II,FINE ART,,INTAGLIO,I:\Image\oxman passage of time ii.jpg,true,3465,3465,179,3466,DAMAGED - CREASES IN CENTER,,
A-016814,UNFORSEEN DIRECTIONS,FINE ART,,INTAGLIO,I:\Image\oxman unforseen directions.jpg,true,3465,3465,179,3466,C8,,
A-016834,ZINNIA REFLECTIONS,FINE ART,,INTAGLIO,I:\Image\levine zinnia reflections.jpg,true,0,,205,2518,S,,
A-016849,HIDDEN HOUSE,FINE ART,,SERIGRAPH,I:\Image\yaskil hidden house.jpg,false,0,,11,2518,A9,TRUE,
A-016894,HIDDEN HOUSE,FINE ART,,SERIGRAPH,I:\Image\yaskil hidden house.jpg,false,0,,11,2518,A9,TRUE,
A-016895,HIDDEN HOUSE,FINE ART,,SERIGRAPH,I:\Image\yaskil hidden house.jpg,false,0,,11,2518,A9,TRUE,
